199,Kurdistan Regional Government,"1634 Eye Street, NW, Suite 210",Washington,DC,Iraq,Registrant has engaged in outreach to members of Congress and their staff that have jurisdiction over foreign policy and defense issues for the purpose of promoting Congressional Delegations and other visits by U.S. Government officials to Kurdistan.,874,199,True,1392
265,Republic of Equatorial Guinea,,,,Equatorial Guinea,"Cassidy & Associates (C&A) aided Equatorial Guinea in advancing its goals in Washington by advising Equatorial Guinea of available US assistance programs and advising US policy makers of progress that the government of Equatorial Guinea made on human rights training, to create mechanisms to eliminate trafficking in persons issues, improvements of detention facilities, malaria eradication, national education reform advancement programs, and by making information about Equatorial Guinea available to the general public through an official website. In addition, C&A worked with the US Government and the Equatorial Guinea Government to encourage progress in Equatorial Guinea Government to encourage progress in Equatorial Guinea in the following areas: human rights, malaria eradication, the Social Development Fund with USAID, U.S. Embassy expansion in EG, police training, the Roadmap with the US State Department, democratic reform, IMET, EG environmental and wildlife protection, -US energy cooperation, Gulf of Guinea security. C&A assisted Equatorial Guinea in developing and maintaining a website and advised them on communications issues so that US audiences-government officials and the general population-could gain a better understanding of the country and its government's decision making policies and programs. Some specific topic areas targeted are health care, infrastructure, education, economy, conservation, and current events.",874,265,True,1393
205,Malaysian Rubber Export Promotion Council (MREPC),,,,Malaysia,,875,205,True,1394
444,Office of the Prime Minister of Canada,80 Wellington Street,Ottawa,ON,Canada,Contacted members of the media to arrange interviews with the Prime Minister,876,444,True,1395
127,Government of Mexico - Secretaria de Economia,,,,Mexico,Gather and analyze information re: U.S. trade policy and actions that relate to the North American Free Trade Agreement,876,127,True,1396
309,"Taipei Economic and Cultural Representative Office in the United States (""TECRO"")",,,,Taiwan,"On behalf of TECRO, the Registrant seeks to improve U.S.-Taiwan relations and build public awareness about Taiwan. To advance these objectives, the Registrant speaks to Taiwanese officials as well as attends or arranges briefings and meetings with U.S. government officials which may include Taiwanese officials, as well as attends or participates in meetings, discussions or events related to U.S.-Taiwan relations. In addition, as requested by the foreign principal, the Registrant will render advice and undertake advocacy measures on relevant legislative, regulatory, and public policy activities of interest.",877,309,True,1397
53,Czech Ministry Of Foreign Affairs,Czech Centers Division,,,Czech Republic,"Promotion of the Czech Republic in the USA in the areas of culture, tourism and business",878,53,True,1398
310,Taiwan External Trade Development Council,,,,Taiwan,,879,310,True,1399
97,"Far East Trade Service, Inc.",,,,Belgium,,879,97,True,1400
311,"Taiwan Trade Center, Inc.",,,,Taiwan,,879,311,True,1401
334,The Government of the Republic of Trinidad and Tobago,,,,Trinidad and Tobago,Lobbying services in Washington DC on behalf of the Government of the Republic of Trinidad and Tobago,880,334,True,1402
286,Serbian National Council for Kosovo and Metohija,,,,Serbia,,881,286,True,1403
165,India Trade Promotion Organisation,Pragati Bhawan,Pragati Maidan,,New Delhi,1. Organize participation in Trade shows in North America and Mexico 2. Generation of Trade Enquiries and forwarding to Head Office in India 3. Communication of Commercial information & Trade data to Head Office,882,165,True,1404
88,Executive Affairs Authority of the Government of Abu Dhabi Embassy of the United Arab Emirates,,,,United Arab Emirates,"Registrant conducted daily monitoring of the United States media outlets for news related to the United Arab Emirates. Registrant produced a daily compendium of relevant news clips for principle. In addition registrant provided public affairs and communications counsel to help create a public diplomacy program. Registrant scheduled meetngs and briefing for UAE Embassy staff with business people, academics, policy groups and media.",883,88,True,1405
74,Embassy of Singapore,,Washington,DC,Singapore,Editing Newsletter; Daily Media Monitoring Reports; Public Relations Consulting.,884,74,True,1406
231,Royal Thai Embassy,,Washington,DC,Thailand,"Daily Media Monitoring Reports, Advice & Counsel on Public Relations.",884,231,True,1407
206,Manufactured Imports And Investment Promotion Organization (MIPRO),,Tokyo,,Japan,"The Washington office of MIPRO submits information regarding office operation to the head office in Tokyo, Japan (Item9). This office gathers information regarding exports and prospective exports as well as investments for the Tokyo office which is subsequently used to stimulate and facilitate export trade to Japan and investment into Japan.",885,206,True,1408
350,"Russian Federation (through Ketchum, Inc.)",4 Staraya Square,Moscow,,Russia,"Alston & Bird provides analysis of US foreign policy developments regarding issues in the US-Russia bilateral relationship to Ketchum PR for use in the latter's engagement with the foreign principal. Analysis covers issues including economic and trade policy, arms control, energy and climate change, and general US policy toward Russia.",886,350,True,1409
268,Republic of Montenegro,,,,Montenegro,,886,268,True,1410
309,Taipei Economic and Cultural Representative Office in the U.S.,,,,Taiwan,,886,309,True,1411
,"Pertierra & Toro, P.C.",1010 Vermont Ave NW #620,Washington,DC,,,887,,True,1412
390,Aruba Tourism Authority,L.G. Smith Blvd. 172 P.O. Box 1019,Oranjestad,,Aruba,,888,390,True,1413
369,Via Rail,,,,Canada,"M. Silver Associates Inc. provides public relations services. Our work entails ongoing media relations including press trips, preparation and distribution of press information, etc. The press trips involve verbal and written invitations to travel writers and editors and personally escorting the journalists to the principality.",888,369,True,1414
445,Oficina De Visitantes Y Convenciones De La Riviera Nayarit,,,,Mexico,"M. Silver Associates Inc. provides public relations services. Our work entails ongoing media relations including press trips, preparation and distribution of press information, etc. The press trips involve verbal and written invitations to travel writers and editors and personally escorting the journalists to the principality.",888,445,True,1415
289,Singapore Tourism Board,,,,Singapore,"M. Silver Associates Inc. provides public relations services. Our work entails ongoing media relations including press trips, preparation and distribution of press information, etc. The press trips involve verbal and written invitations to travel writers and editors and personally escorting the journalists to the principality.",888,289,True,1416
375,Xin Min Evening Newspaper,,,,China,"Xin Min Evening Newspaper: The registrant has engaged local printing house and distribution services to print and distribute the Xin Min Evening Newspaper in the United States. The activities of the registrant on behalf of the foreign principal have involved ""political propaganda"" as defined in Section 1(j) of the Foreign Agency Registration Act. The Xin Min Evening Newspaper has referred to the interests and policies of the Chinese government from time to time, because the newspaper is directed by the Shanghai Municipal Government.",889,375,True,1417
20,"Bavarian Ministry for Economic Affairs, Infrastructure, Transport and Technology",,,,Germany,"Active participation in preparing Bavarian marketing strategies for the U.S.A. Particularly in light of representative's experience in and knowledge of the market new ideas and initiatives for the marketing strategies are expected., Establishing contacts with U.S. Companies for direct investments, joint ventures, cooperation agreements, etc. (lead generation)., Cultivating contacts with multipliers in the business community (banks, accountants, management consultants, associations, Chambers of Commerce, industrial planning organizations etc.) and utilizing these contacts for lead generation., Creation and execution of direct mail campaigns and sending out information materials about location Bavaria to target groups., Compiling of specific information about certain companies within the target group, such as many size, position in the market, international business activities etc., Organizing and executing seminars and informational events in the United States about location Bavaria., Organizing business trips for members of the Ministry for Economic Affairs to the U.S. including personal support, and possibly accompanying the visitor(s). Providing diverse services for the Ministry for Economic Affairs such as storage and shipment of information materials, handling inquiries by mail, telephone or facsimile etc, (office service)., Ongoing reporting (in writing every two months) on current developments within the U.S. market, especially international expansion activities of U.S. companies in Europe., Keep current on and occasional feedback on other countries, including European regions and North America market activities (observe competition).",890,20,True,1418
273,Republic of the Marshall Islands,,,,Marshall Islands,"The Trust Company of the Marshall Islands, Inc. has a contract with the Republic of the Marshall Islands to administer the maritime and off shore corporate programs. The Trust Company of the Marshall Islands, Inc. has contracted with the MI Administrator to provide at cost services throughout the world. The agreement was filed with the Registration Statement of the MI Administrator (Reg. No. 4428) on October 9, 1990. During this reporting period, MI Administrator provided general management services in New York, New York, Fort Lauderdale, Florida and in Reston, Virginia. The New York City office is located on the 32nd Floor at 437 Madison Avenue; the Ft. Lauderdale office is located at 1600 Southeast 17th Street Causeway; and the Reston office is located at 11495 Commerce Park Drive. The general management services provided included the preparation of certificates of registry of ships registered in the Marshall Islands; vessel radio licenses; certificates of vessel ownership and encumbrance; and the recordation of ship mortgages and related instruments. MI Administrator also accepted applications for vessel registration and documents. In addition to the foregoing, during the above period, MI Administrator received and forwarded to The Trust Company of the Marshall Islands in Majuro, Marshall Islands, applications for the formation of nonresident corporation under the Associations Law of the Marshall Islands. MI Administrator issued seafarer's identification books, certificates and licenses for masters, other officers, and crew ratings on vessels of the Marshall Islands, and prepared and administered examinations of applications for such licenses. In addition, MI Administrator maintained and established records relating to vessels registered in the Marshall Islands, reports of vessel casualties, marine inspections as required under international conventions to which the Republic of the Marshall Islands is a party, and communicated with consular officers, shipowners, and lawyers representing the owners of such vessels, as well as those seeking to form Marshall Islands corporations. MI Administrator appointed nautical inspectors in the United States and foreign ports and required them to board and examine Marshall Islands vessels; and, as authorized, collected fees to cover costs of such inspections. MI Administrator collected fees on behalf of the Marshall Islands for the chief purpose of defraying costs of marine investigations, assessements of international organizations and attendance at international maritime meetings and conferences.",891,273,True,1419
281,Scottish Enterprise,"150 Broomielaw, 5 Atlantic Quay",Glasgow,,Scotland,"Scottish Enterprises carries out activities through Scottish Development and SCTR, Limited. The activities of Scottish Development Intl consist of publicizing Scotland as a region of US commercial and industrial investment and development, seeking potential US investors and developing links between Scottish Enterprise and such investors. The activities of SCTR, Limited consist in publicizing and assisting Scottish companies with opening operations in the United States. Political activity-Promotion of business development in Scotland, and export trade from Scotland on behalf of the British government to the United States.",892,281,True,1420
273,Republic Of The Marshall Islands,,,,Marshall Islands,"The Trust Company of the Marshall Islands, Inc. has a contract with the Republic of the Marshall Islands to administer the maritime and off shore corporate programs. The Trust Company of the Marshall Islands, Inc. has contracted with the MI Administrator to provide at cost services throughout the world. The agreement was filed with the Registration Statement of the MI Administrator (Reg. No. 4428) on October 9, 1990. During this reporting period, MI Administrator provided general management services in New York, New York; Fort Lauderdale, Florida; Baltimore, Maryland; Houston, Texas, and Reston, Virginia. The New York City office is located on the 32nd Floor at 437 Madison Avenue; the Ft. Lauderdale office is located at 1600 Southeast 17th Street Causeway; the Baltimore office is located on the 2nd Floor at 1807 Thames Street; the Houston office is located in Suite 100 at 4544 Post Oak Place Drive; and the Reston office is located at 11495 Commerce Park Drive. The general management services provided included the preparation of certificates of registry of ships registered in the Marshall Islands; vessel radio licenses; certificates of vessel ownership and encumbrance; and the recordation of ship mortgages and related instruments. MI Administrator also accepted applications for vessel registration and documents. In addition to the foregoing, during the above period, MI Administrator received and forwarded to The Trust Company of the Marshall Islands in Majuro, Marshall Islands, applications for the formation of nonresident corporations under the Associations Law of the Marshall Islands. MI Administrator issued seafarer's identification books, certificates and licenses for masters, other officers, and crew ratings on vessels of the Marshall Islands, and prepared and administered examinations of applications for such licenses. In addition, MI Administrator maintained and established records relating to vessels registered in the Marshall Islands, reports of vessel casualties, marine inspections as required under international conventions to which the Republic of the Marshall Islands is a party, and communicated with consular officers, shipowners, and lawyers representing the owners of such vessels, as well as those seeking to form Marshall Islands corporations. MI Administrator appointed nautical inspectors in the United States and foreign ports and required them to board and examine Marshall Islands vessels; and, as authorized, collected fees to cover costs of such inspections. MI Administrator collected fees on behalf of the Marshall Islands for the chief purpose of defraying costs of marine investigations, assessments of international organizations and attendance at international martime and labor meetings and conferences.",893,273,True,1421
330,The Government of the Peoples Republic of Nagalim The National Socialist Council of Nagalim (I-M),,,,Nagalim ,"On behalf of GPRN/NSCN I attended networking functions that exposed me to a high level of professional. I also hosted the President and his cabinet, talked with congressmens offices, met NGO leaders, and churches. I attended many inauguration parties and committee functions. I am constinuing to raise awareness for the Naga orphans through the Malcolm Project. I went Ramstein, Germany and met with some US army people in order to tie in the Wounded Warriors of our government with the Nagas army. Tha Nagas are creating a goodwill guilt as a way of showing support and honoring our troops as the Naga fought side by side in WI and WII against the Japanese occupation.",894,330,True,1422
201,Lloyd's of London Market Representatives,,,,United Kingdom,"Registrant is comprised of employees of the Corporation of Lloyd's Representatives of the Lloyd's Market who undertake activities on registrants' behalf. Although most of these individuals are compensated for their services, none received any additional compensation attributable to activities subject to the provisions of the Foreign Agents Registration Act.",895,201,True,1423
127,Government of Mexico - Secretaria de Economia,,,,Mexico,Gather and analyze information re: U.S. trade policy and actions that relate to the North American Free Trade Agreement,896,127,True,1424
488,Mims d.o.o.,,,,Bosnia and Herzegovina,,897,488,True,1425
350,"Russian Federation (through Ketchum, Inc.)",,,,Russia,"Alston & Bird provides analysis of contemporary US-Russia relations to Ketchum, Inc., for use by Ketchum in its engagement with the foreign principal. Analysis covers issues including economic and trade policy, arms control, energy and climate change, and general US policy toward Russia.",897,350,True,1426
309,Taipei Economic and Cultural Representative Office in the U.S.,,,,Taiwan,,897,309,True,1427
128,Government of the Kingdom of Morocco,,,,Morocco,"The Registrant's Executive Director provided strategic counsel to the GOM on their bilateral relations with the United States. Briefed US journalists, and members and staff of Congress on issues related to US-Morocco relations, to include: General Moroccan-American relations. Political reform and human rights developments in Morocco. US assistance issues related to Morocco. Moroccan-Algerian bilateral relations. Morocco's role in the Middle East Peace Process. Developments in North Africa. Morocco and the Western Sahara.                                                                                                                                                                                                             policy",898,128,True,1428
201,Lloyd's of London Market Representatives,,,,United Kingdom,,899,201,True,1429
27,British Virgin Islands,,,,British Virgin Islands,Registrant performed exempt legal and consulting service,900,27,True,1430
328,The Government of the Kingdom of Saudi Arabia,,,,Saudi Arabia,,901,328,True,1431
278,Saudi Arabian Oil Company,,,,Saudi Arabia,,901,278,True,1432
82,Embassy of the Republic of Turkey (through DiNovo Strategies and Fleishman-Hillard),,,,Turkey,"For the Embassy of the Republic of Turkey, the registrant assisted the foreign principal in strategy development and liaised with leaders of Jewish organizations in the United States to enhance the United States - Turkey relationship.",902,82,True,1433
273,Government of the Republic of the Marshall Islands,,,,Marshall Islands,,903,273,True,1434
417,"Government of Hungary, Ministry of Finance",,,,Hungary,,903,417,True,1435
573,"Maggs & McDermott LLC, Attorneys at Law",910 17th Street NW Suite 800,Washington,DC,Iraq,"Maggs & McDermott LLC has continued to represent the Republic of Iraq (""Iraq"") in defense of litigation pending in U.S. Federal Courts in which Iraq is a party. Maggs & McDermott LLC also has provided advice and information on matters relating to such litigation, including advise to the Government of Iraq (including to the Office of the Prime Minister of Iraq and the Ministry of Justice of Iraq) relating to additional lawsuits involving or of relevance to Iraq.",904,573,True,1436
475,United Arab Emirates,,,,United Arab Emirates,,905,475,True,1437
7,American Palm Oil Council,,,,Malaysia,"Prism Public Affairs provided strategic communications counsel and public relations support to the American Palm Oil Council. Activities included the following: submitted letters to Chico News Review, Honolulu Star Bulletin, St. Louis Post Dispatch, Wall Street Journal, and USA Today; sent Global Oils & Fats Magazine to the following reporters; Matthew Yancey of The Associated Press, Marty Rosenberg of Energybiz Magazine, Geoffrey Mohan of Los Angeles Times, Kristen Go of San Francisco Chronicle, John Dodge of The Olympian, Lean Reed of The Oregonian, Marc Gunther of Fortune/CNNMoney.com and Sue Retka Schill of Biomass Magazine.",906,7,True,1438
117,Enterprise Estonia / Government Of Estonia,,,,Estonia,"Promotional activities for trade, investment and technology",907,117,True,1439
309,Taiwan Economic & Cultural Representative Office (TECRO),,,,Taiwan,"Sought writing and placement of newspaper articles and interviews (Newspaper, radio, television) of client officials. Through articles and interviews sought to develop positive opinions of client issues (such as a free-trade agreement and purchase of defensive military equipment from the U.S. Government. Several articles written on relevant subjects by exports in the field were sought by us and placed in newspapers. No radio or TV interviews sought actually scheduled.",908,309,True,1440
283,"Ministry of the Economy, Government of the United Mexican States",,,,Mexico,"Our activity consisted of providing legal advice on U.S. trade laws and policy initiatives related to tariff and non-tariff barriers, market access, WTO compliance and interpretation of domestic trade-related legislation.",909,283,True,1441
70,Embassy of the Republic of Korea,,,,South Korea,"Our activity consisted of providing legal advice to Embassy staff on U.S. trade policy developments impacting Korea - United States Free Trade Agreement (""FTA"") implementation, on WTO-consistency of non-FTA-related trade issues and on certain non-trade related U.S. statutes and proposed legislation (e.g., immigration).",909,70,True,1442
433,"Japan Airport Consultants, Inc.",,,,Japan,,910,433,True,1443
446,"Pacific Consultants Co., Ltd",,,,Japan,,910,446,True,1444
237,Oromo Liberation Front - OLF,,,,Ethiopia,"1) Held meetings to raise the awareness of the Oromo diaspora on the concept of democracy, human rights, the rule of law and development; 2) Organized seminars to increase the leadership ability of community activists and human rights advocates, the topics included, basics of leadership, team work, building organizational and communal harmony, conflict resolution methods, and time management; 3) Organized conferences to update the Oromo diaspora on the situation in Ethiopia in general and Oromia in particular with emphasis on the humanitarian challenges facing Oromo refugees in the Horn of Africa.",911,237,True,1445
289,Republic of Singapore (Singapore Tourism Board),Tourism Court 1 Orchard Spring Lane,,,Singapore,,912,289,True,1446
269,Republic of Palau,,,,Palau,,913,269,True,1447
82,Embassy of the Republic of Turkey through DiNovo Strategies and Fleishman-Hillard,,,,Turkey,"Neusner Communications has assisted the Embassy of Turkey with its outreach activities to the Jewish community in the US including the coordination of informational meetings with community members, the planning of community events, and the dissemination of news and other information of relevance to Turkey and Jewish community issues.",914,82,True,1448
455,Republic of Djibouti,,,,Djibouti,,915,455,True,1449
574,Republic of Guyana,,,,Guyana,,915,574,True,1450
49,Corporation for the Promotion of Exports and Investments of Ecuador,,,,Ecuador,,915,49,True,1451
137,"Government of the People's Democratic Republic of Algeria, Embassy",,,,Algeria,Visits to Capitol Hill and meetings with Members' offices to discuss the right to self-determination for people in Western Sahara.,915,137,True,1452
319,Consulate General of the Republic of Azerbaijan,,,,Azerbaijan,"Provide consulting services to include organizing briefings/lectures; facilitating meetings with community members, elected and appointed officials, business leaders; write and disseminate op-eds",916,319,True,1453
416,Government of Hungary,Embassy of Hungary 3910 Shoemaker Street NW,Washington,DC,Hungary,,917,416,True,1454
139,Principality of Liechtenstein,,,,Liechtenstein,,917,139,True,1455
128,Kingdom of Morocco,,,,Morocco,,918,128,True,1456
81,Embassy of the Republic of Serbia (through 30 Point Strategies),,,,Serbia,The registrant provided public relations strategy development and counsel to the foreign principal.,919,81,True,1457
82,Embassy of the Republic of Turkey (through Fleishman-Hillard),,,,Turkey,"For the Embassy of the Republic of Turkey (through Fleishman-Hillard), the registrant assisted the foreign principal in strategy development and liaised with leaders of Jewish organizations in the United States to enhance the United States - Turkey relationship.",920,82,True,1458
469,The Grand National Party of Korea,,,,Korea,"Gateway Consulting, LLC provided information and analysis on the 2008 Presidential and Congressional elections, specifically on how the elections would affect the Korea-US bilateral relationship. In addition Gateway, LLC arranged for a visit to the Republican National Convention and a meeting with Rep. Thomas Davis, III (VA) which took place on September 3, 2008 in St. Paul, MN.",921,469,True,1459
155,"Govt. Of India, Ministry Of Tourism Transport Bhawan",1 Parliament Street,New Delhi,,India,,922,155,True,1460
421,Government Of Montenegro Ministry Of Foreign Affairs,,,,Montenegro,Provided guidance and advice on montenegro's aspirations to join Nato and the EU and on their bilateral relationship with the United States,923,421,True,1461
285,Republic of Serbia,,,,Serbia,"(retained by foreign principal's agent, Advanced Practical Solutions, LLC, to provide it with advice and other assistance.)",924,285,True,1462
135,Government of the Cayman Islands (Department of Tourism),,,,Cayman Islands,1) Promotional Activities 2) Marketing Activities 3) Public Relations 4) Advertising,925,135,True,1463
109,The Republic of Angola,,,,Angola,"We provide services including counseling the foreign principle concerning its bilateral relations with the US Government, which entails various contacts with members of various agencies of the US Government.",926,109,True,1464
483,Fiesp,,,,Brazil,"In behalf of Fiesp, I met with staff of Members of Congress & Members of Congress to educate & advocate for extension of the current GSP program. I delivered a pamphet which contained background information about the GSP program & Brazil. I arranged for meetings with Congressional Staff for Fiesp staff when they were in town.",927,483,True,1465
113,Govt of Bermuda,,,,Bermuda,"Writing highlighting articles for 4 page b, monthly news letters, design, typeset and distribute to people who maybe interested in business in Bermuda distributed press releases for potential clients who have an interest in Bermuda.",928,113,True,1466
127,The Government of United Mexican States,,,,Mexico,"On behalf of the Government of Mexico I contracted with two lobbying Groups, The Raben Group and Brownstein, Hyatt, Farber and Schreck, LLP, who communicated with members of congress, members of the executive branch and other public officials regarding the implementation and enforcement of the international Court of Justice's decision in the case concerning Avena and Other Mexican Nationals",929,127,True,1467
199,Kurdistan Regional Government,,,,Iraq,,930,199,True,1468
480,Embassy of Ecuador,,,,Ecuador,"We were hired to provide communications advice and strategic planning to promote a positive image of Ecuador in the United States and to support positive bilateral relations between the two countries. We prepared informational factsheets about key issues regarding Ecuador and Ecuador-U.S. relations as well as organizing press briefings and sending out press releases and advisories on topics of interest such as immigration, trade, foreign policy, the debt and the Ecuadorian elections.",931,480,True,1469
155,"Govt. Of India, Ministry Of Tourism Transport Bhawan",1 Parliament Street,New Delhi,,India,,932,155,True,1470
41,"CTMO-HOPE, Office of the Prime Minster, Republic of Haiti",,,,Haiti,"(1) Efforts to ensure that the representatives of the CTMO-HOPE Commission effectively coordinated with appropriate U.S. Government departments and agencies, in addition to the International Labor Organization, in order to implement the various provisions of the HOPE Act of 2008 (a.k.a. HOPE II) that were required for Haiti's continued eligibility for U.S. trade preferences under the law; (2) Efforts to support CTMO-HOPE requests for U.S. Government funding to help implement the International Labor Organization's (ILO) program in Haiti and related obligations under the HOPE II law; and (3) Support the CTMO-HOPE's coordination with a trade and investment mission to Haiti organized by the Special United Nations Envoy for Haiti and the Inter-American Development Bank in October 2009, including encouraging participation of private sector participants in such mission, and related efforts to increase U.S. private sector sourcing from Haiti's apparel industry. These efforts primarily involved assisting CTMO-HOPE in the preparation of memoranda, analyzing trade data, and scheduling meetings and various email exchanges with Congressional and Executive offices, non-governmental and multilateral institutions, and private sector interests, and providing information to such parties.",933,41,True,1471
59,"Department of Trade & Industry, Republic of the Philippines",,,,Philippines,"(1) Efforts to support the drafting and introduction in June 2009 of the SAVE our Industries Act (HR 3039) to expand bilateral textile and apparel trade between the United States and the Philippines. This involved consultations with Congressional staff and various private sector interests, and various meetings to encourage broader support in the Congress for HR 3039. (2) Briefings and support for the delegation and schedule of the President of the Philippines which visited Washington in July 29-31 2009, including for the Secretary of the Department of Trade & Industry. This involved providing information and recommendation for various meetings held by the Secretary. Providing organizational support and participating in a meeting of U.S. textile, apparel and retailers and representatives of the Philippines industry and Philippines Embassy in New York on 24, September 2009 to discuss HR 3039 and the potential for expanded bilateral textile and apparel trade. This effort also involved outreach with major associations, including the American Apparel & Footwear Association, the National Textile Association, the United States Association of Importers of Textile and Apparel, the National Council of Textile Organizations, and the American Manufacturing Trade Action Coalition. Provided organization and scheduling support for meetings November 2-5, 2009 between Embassy officials and a Philippines industry delegation with members of U.S. industry, Congressional Offices, and members of the Administration. These efforts primarily involved assisting the Department of Trade & Industry in the preparation of memoranda, analyzing trade data, technical input on legislative language, and scheduling meetings and various email exchanges with Congressional and Executive offices, and private sector interests, and providing information to such parties.",933,59,True,1472
381,"Ministry of Labour, Hashemite Kingdom of Jordan",,,,Jordan,"(1) Work on drafting the First Progress Report - Labor Administration and Compliance in Jordan: A Multi-Stakeholder Collaboration that summaries the progress in labor compliance in Jordan since an initial 2008 report was released; drafting related summary documents related to the report and specific programs such as the ILO Better Work Jordan Project; and drafts for a quarterly newsletter that highlights activities and achievements related to labor compliance. (2) Assisting with preparing background materials and scheduling meetings in New York and Washington, D.C., for the purpose of releasing and explaining the report by Minister of Labour Gazi Shbaikat from October 26-29. SS&A also communicated with various Congressional offices on the report and related issues. Assisted in arranging, briefing and attending with Minister Shbaikat a program with members of the U.S. private sector to present them with the report and explain the latest developments related to the labor compliance developments in Jordan and the implementation of the ILO Better Work Jordan Program. An event in New York City on October 26, 2009 was sponsored by the American Apparel and Footwear Association and the United States Association of Importers of Textiles and Apparel. Assisted in arranging a similar briefing in Washington on October 27, 2009 for Minister Shbaikat hosted by U.S. private sector interests and attended by representatives of the American Apparel & Footwear Association; National Retail Federation; and the Retail Industry Leaders Association. This followed an early meeting for Jordanian officials with representatives of AAFA, NRF and RILA on labor developments in Jordan in July 2009. Assisted in arranging, briefing and attending with Minister Shbaikat meetings with U.S. media on the report and related labor issues in Jordan on October 27 in New York City, and October 28 in Washington, D.C. Assisted in arranging, briefing and attending with Minister Shbaikat a lunch program on October 29 in the Congress hosted by the Democratic Leadership Council on Jordan's labor compliance reforms. The audience included staff from Congressional offices, representatives from Executive agencies, unions, business associations, and other academic institutions. These efforts involved assisting the Ministry of Labour in the preparation of reports and documents, scheduling meetings and various email exchanges with Congressional offices, media, private sector interests, and providing information to such parties",933,381,True,1473
0,Alberta Enterprise Group,,,,Canada,"GWEST assisted the Alberta Enterprise Group (AEG) by providing planning, logistical and operational support for the Alberta Economic Forum held May 4-5, 2009 in Geneva, Switzerland at the Grand Hotel Kempinski. AEG, along with Geneva-based Academy & Finance SA were the primary organizers of this policy and investment forum. GWEST suggested speakers, topics and companies that were invited to participate, sponsor and attend the event. GWEST officials Paul Michael Wihbey and Frederick Cedoz attended the event.",934,0,True,1474
409,"Enterprise Saskatchewan and The Government of Saskatchewan, Ministry of Energy & Resources",,,,Canada,,934,409,True,1475
447,Pakistan International Airlines Corporation,Head Office Jinnah International Airport,Karachi 75200,,Pakistan,"Locke Lord Strategies monitored the US government activities, including Executive and Legislative branch, monitored media coverage concerning Pakistan, and provided strategic advice concerning positive US/Pakistan relations. Lock Lord Strategies participated in meetings with US government officials and activities at the United Nations.",935,447,True,1476
240,"Pakistan Peoples Party (PPP): Asif Ali Zardari, Co-Chairperson of the PPP",,,,Pakistan,"Locke Lord Strategies monitored the US government activities, including Executive and Legislative branch, monitored media coverage concerning Pakistan, and provided strategic advice concerning positive US/Pakistan relations. Lock Lord Strategies participated in meetings with US government officials and activities at the United Nations.",935,240,True,1477
71,The Embassy of the Islamic Republic of Pakistan,,,,Pakistan,"Locke Lord Strategies monitored the US government activities, including Executive and Legislative branch, monitored media coverage concerning Pakistan, and provided strategic advice concerning positive US/Pakistan relations. Lock Lord Strategies participated in meetings with US government officials and activities at the United Nations.",935,71,True,1478
480,Embassy of Ecuador,,,,Ecuador,"The registrant supplied embassy staff with informational materials before meetings with public officials, and with a statement for the USTR. These materials consist in economic data demonstrating trade between Ecuador and U.S. and were already filed with this office.",936,480,True,1479
160,"Hong Kong Trade Development Council through GrayLoeffler, LLC",,,,Hong Kong,Monitor issues on behalf of the Hong Kong Trade Development Council including the US-China relationship and represent the interests of the Government of Hong Kong in international trade relations between the United States and Hong Kong.,937,160,True,1480
439,"Moroccan American Center for Policy through GrayLoeffler, LLC",,,,Morocco,Monitor issues relevant to US-Moroccan bilateral relations and work to enhance good US relations with Morocco.,937,439,True,1481
128,Kingdom of Morocco,,,,Morocco,,938,128,True,1482
127,United Mexican States,,,,Mexico,"As detailed in the engagement letter on file with the FARA unit, Covington assists the Government of Mexico in enhancing its relations with the United States Government and the United States private sector.",939,127,True,1483
271,Republic of the Philippines,,,,Philippines,"As detailed in the engagement letter on file with the FARA unit, Covington assists Mr. Eizenstat in his representation of the Philippines Government in enhancing its relations with the United States Government and the United States private sector. Additionally, Covington provided legal advice not constituting political activity.",939,271,True,1484
139,Principality of Liechtenstein,,,,Liechtenstein,Assists the Government of Liechtenstein in enhancing its relations with the United States Government and the United States private sector.,939,139,True,1485
135,Government of the Cayman Islands (Department of Tourism),"P.O. Box 67 GT Regatta Office Park, Windward 3",Grand Cayman,,Cayman Islands,1) Promotional Activities 2) Marketing Activities 3) Public Relations 4) Advertising,940,135,True,1486
327,The Government of the Dominican Republic/Asociacion Dominicana de Hacendos y Agricultores,,,,Dominican Republic,"The services provided include contacts and meetings with Members of Congress and Executive Branch officials and staff regarding issues of importance to the Government of the Dominican Republic; human rights, trafficking in persons, birth registration and nationality, drug trafficking and interdiction, and trade. Also included are contacts with relevant non-government organizations (NGOs). Services include working with the Government to provide advice and counsel on these various issues assist the Government in making appropriate responses to Congress, the Executive Branch, and NGOs, and providing research and legal expertise in the development of position statements",941,327,True,1487
418,Government of Jamaica through Harold C.W. Brady of Brady and Co.,,,,Jamaica,,941,418,True,1488
225,Moroccan National Tourist Office,106 West 40th Street Suite 1820,New York,NY,Morocco,,942,225,True,1489
438,Ministry of Tourism St. Vincent & the Grenadines,Vida Bernard P.O. Box 834 Cruise Ship Terminal Harbour Quay,St. Vincent and the Grenadines,,Saint Vincent and the Grenadines,,942,438,True,1490
159,Hong Kong Tourism Board,10940 Wilshire Blvd. Suite 2050,Los Angeles,CA,Hong Kong,,942,159,True,1491
