Amount,Date,Client,Registrant,Purpose,To Subcontractor,Source,Record ID
61511.69,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT",Salaries,,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110950
75900.88,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT",Office and housing rentals,,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110951
2410.38,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT","Courier, postage, telephone/internet services",,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110952
7008.10,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT","Legal and FARA registration fees, office supplies",,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110953
38469.02,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT",Travel,,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110954
19248.74,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT",Health and medical care,,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110955
2955.94,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT",miscellaneous,,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110956
21671.81,2012-07-01,China Council for the Promotion of International Trade,"Representative Office in the USA, CCPIT","Transportation, property taxes, auto insurance & maintenance",,http://www.fara.gov/docs/6113-Supplemental-Statement-20130110-1.pdf,110957
845.81,01/31/13*,All India Rice Exports Associations (AIREA),"Sandler, Travis & Rosenberg, P.A",,,http://www.fara.gov/docs/6115-Supplemental-Statement-20130301-1.pdf,111396
4471.97,01/31/13*,Government of Guatemala Ministry of Economy,"Sandler, Travis & Rosenberg, P.A",,,http://www.fara.gov/docs/6115-Supplemental-Statement-20130301-1.pdf,111397
8333.33,2012-08-31,Moroccan American Center for Policy,"Gray Global Strategies, Inc",Fees,"Nurnberger & Associates, Inc.",http://www.fara.gov/docs/6116-Supplemental-Statement-20130220-1.pdf,110876
8333.33,2012-09-30,Moroccan American Center for Policy,"Gray Global Strategies, Inc",Fees,,http://www.fara.gov/docs/6116-Supplemental-Statement-20130220-1.pdf,110877
8333.33,2012-10-31,Moroccan American Center for Policy,"Gray Global Strategies, Inc",Fees,,http://www.fara.gov/docs/6116-Supplemental-Statement-20130220-1.pdf,110878
8333.33,2012-11-30,Moroccan American Center for Policy,"Gray Global Strategies, Inc",Fees,,http://www.fara.gov/docs/6116-Supplemental-Statement-20130220-1.pdf,110879
8333.33,2012-12-31,Moroccan American Center for Policy,"Gray Global Strategies, Inc",Fees,,http://www.fara.gov/docs/6116-Supplemental-Statement-20130220-1.pdf,110880
8333.33,2013-01-31,Moroccan American Center for Policy,"Gray Global Strategies, Inc",Fees,,http://www.fara.gov/docs/6116-Supplemental-Statement-20130220-1.pdf,110881
43395.83,2012-10-23,"Sonangol, South Africa","Progress for Angola, Inc.",Public Affairs Consulting-CAP Public affairs,,http://www.fara.gov/docs/6120-Supplemental-Statement-20130529-1.pdf,110422
40000.00,2013-01-10,"Sonangol, South Africa","Progress for Angola, Inc.",Public Affairs Consulting-CAP Public affairs,,http://www.fara.gov/docs/6120-Supplemental-Statement-20130529-1.pdf,110423
718.25,02/28/13*,Bidzina Ivanishvili ,"Parry and Romani Assoc, Inc. dba Parry, Romani, DeConcini & Symm",,,http://www.fara.gov/docs/6121-Supplemental-Statement-20130228-1.pdf,110598
31046.73,08/29/12*,Bidzina Ivanishvili ,Downey McGrath Group Inc.,,,http://www.fara.gov/docs/6122-Supplemental-Statement-20130327-1.pdf,110660
90000.00,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,Downey McGrath Group Inc.,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110424
610.00,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",fara Fee,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110425
36125.00,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110426
144975.00,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110427
58560.00,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110428
11699.62,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110429
1178.85,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110430
9730.08,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110431
2867.74,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110432
1482.83,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110433
2070.03,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110434
1376.50,02/28/13*,Bidzina Ivanishvili ,"National Strategies, LLC",,,http://www.fara.gov/docs/6123-Supplemental-Statement-20130329-1.pdf,110435
4122.50,2012-08-02,"Progress for Angola, Inc.",Collins Anderson Philp Public Affairs,Web Development for progressiveangola.com,,http://www.fara.gov/docs/6124-Supplemental-Statement-20130521-1.pdf,110813
4122.50,2012-08-20,"Progress for Angola, Inc.",Collins Anderson Philp Public Affairs,Web Development for progressiveangola.com,,http://www.fara.gov/docs/6124-Supplemental-Statement-20130521-1.pdf,110814
2975.00,2012-08-20,"Progress for Angola, Inc.",Collins Anderson Philp Public Affairs,Web Development for progressiveangola.com,,http://www.fara.gov/docs/6124-Supplemental-Statement-20130521-1.pdf,110815
8250.00,2012-08-27,"Progress for Angola, Inc.",Collins Anderson Philp Public Affairs,Web Development for progressiveangola.com,,http://www.fara.gov/docs/6124-Supplemental-Statement-20130521-1.pdf,110816
6750.00,2012-10-18,"Progress for Angola, Inc.",Collins Anderson Philp Public Affairs,Web Development for progressiveangola.com,,http://www.fara.gov/docs/6124-Supplemental-Statement-20130521-1.pdf,110817
494.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,phone.com - telecommunications,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109855
1724.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,1-hour translation - translation service,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109856
27812.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,"Airfare meetings, conferences - American Airlines, Qata, Lufthansa",,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109859
473.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,"Train for meetings, conferences - Amtrak",,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109862
295.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Foreign transaction fees - Chase Bank,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109865
14573.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Travel related hotel charges - Various hotels,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109870
19.00,2012-11-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Airline internet charges - gogoair,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109872
410.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Travel related meals - various restaurants,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109873
39160.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Consultant charges - various consultants,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109874
22.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Metro Charges for DC meetings - Metrorail,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109875
365.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Taxi expenses meetings - taxi service companies,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109876
310.00,2012-10-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Yasuni team books,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109877
134274.00,2012-09-01,Office of the President of Ecuador (Yasuni-ITT),Humanitas Global Development,Taxes - Governement of Ecuador,,http://www.fara.gov/docs/6126-Supplemental-Statement-20130331-1.pdf,109878
870.12,02/28/13*,Bidzina Ivanishvili ,Citizens for Democracy in Georgia,,,http://www.fara.gov/docs/6128-Supplemental-Statement-20130329-1.pdf,110436
2452.00,2012-11-01,The Gabonese Republic,Pearson & Associates,Professional services firm - Assistance,,http://www.fara.gov/docs/6129-Supplemental-Statement-20130430-1.pdf,110336
505.00,03/31/13*,Chu Youa Vang,"United Lao Council for Peace, Freedom and Reconstruction (ULCPFR)",Medicine and Food,,http://www.fara.gov/docs/6130-Supplemental-Statement-20130430-1.pdf,110337
18785.00,03/31/13*,Office of the Prime Minister of Georgia ,Fianna Strategies LLC ,travel fees,,http://www.fara.gov/docs/6132-Supplemental-Statement-20130430-1.pdf,110345
4349.09,03/31/13*,"Grayling Momentum (for Grayling Momentum's client, Qatar National Food Security Programme)",Grayling Connecting Point LLC,,,http://www.fara.gov/docs/6133-Supplemental-Statement-20130510-1.pdf,110958
185.63,2012-10-11, Republic of Guinea-Bissau,Cassidy & Associates Inc,Document translation,,http://www.fara.gov/docs/6139-Supplemental-Statement-20130402-1.pdf,111278
206.12,2012-12-31, Republic of Guinea-Bissau,Cassidy & Associates Inc,Document translation,,http://www.fara.gov/docs/6139-Supplemental-Statement-20130402-1.pdf,111279
6318.33,04/30/13*,The Embassy of the Republic of Azerbaijan,"DCI Group, LLC.",,,http://www.fara.gov/docs/6140-Supplemental-Statement-20130416-1.pdf,110899
305.00,2012-10-19,Gabon Guaranteed Housing Funds ,"McMark, LLC ",FARA Registration Fee,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110757
10000.00,2012-10-23,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Table for Gala (no public officials benefited),,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110758
2503.12,2012-11-14,Gabon Guaranteed Housing Funds ,"McMark, LLC ",catering,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110759
3060.00,2012-11-14,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Car service,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110760
10080.22,2012-10-18,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Consulting services,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110761
77500.00,2012-10-10,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Financial Advisory Services,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110762
10000.00,2012-10-23,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Research/translation services,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110763
2500.00,2012-10-31,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Legal services,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110764
50000.00,2012-11-16,Gabon Guaranteed Housing Funds ,"McMark, LLC ","Admin-related services includ. translation, liaison/coordination, and payments for travel and lodging.",,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110765
1276.00,2012-11-18,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Legal services,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110766
360.00,2013-01-27,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Car service,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110767
172.50,2013-02-27,Gabon Guaranteed Housing Funds ,"McMark, LLC ",Legal services,,http://www.fara.gov/docs/6141-Supplemental-Statement-20130524-1.pdf,110768
2090446.00,12/31/12*,Netherlands Board Of Tourism & Conventions (NBTC) Vlietweg 15,Netherlands Board Of Tourism & Conventions,,,http://www.fara.gov/docs/619-Supplemental-Statement-20130221-16.pdf,110888
638300.00,12/31/12*,The Ministry Of Trade & Industry Visit Denmark,Visit Denmark,,,http://www.fara.gov/docs/634-Supplemental-Statement-20130207-15.pdf,111012
178150.54,12/31/12*,Japan National Tourism Organization,Japan National Tourist Organization,Allowance to staff,,http://www.fara.gov/docs/769-Supplemental-Statement-20130528-17.pdf,110599
70942.18,12/31/12*,Japan National Tourism Organization,Japan National Tourist Organization,employee pay,,http://www.fara.gov/docs/769-Supplemental-Statement-20130528-17.pdf,110600
174035.73,12/31/12*,Japan National Tourism Organization,Japan National Tourist Organization,Office Rent,,http://www.fara.gov/docs/769-Supplemental-Statement-20130528-17.pdf,110601
59840.61,12/31/12*,Japan National Tourism Organization,Japan National Tourist Organization,office maintenance,,http://www.fara.gov/docs/769-Supplemental-Statement-20130528-17.pdf,110602
4530.39,12/31/12*,Japan National Tourism Organization,Japan National Tourist Organization,,,http://www.fara.gov/docs/769-Supplemental-Statement-20130528-17.pdf,110603
108555.51,12/31/12*,Japan National Tourism Organization,Japan National Tourist Organization,Business expenses,,http://www.fara.gov/docs/769-Supplemental-Statement-20130528-17.pdf,110604
26728.80,12/31/12*,Japan National Tourism Organization,Japan National Tourist Organization,AD&PR,,http://www.fara.gov/docs/769-Supplemental-Statement-20130528-17.pdf,110605
321418.61,12/31/12*,The League of Arab States,Arab Information Center No. 1,Other expenditures,,http://www.fara.gov/docs/876-Supplemental-Statement-20130228-16.pdf,111265
27922.91,12/31/12*,The League of Arab States,Arab Information Center No. 1,Other expenditures,,http://www.fara.gov/docs/876-Supplemental-Statement-20130228-16.pdf,111266
199636.92,12/31/12*,The League of Arab States,Arab Information Center No. 1,Salaries,,http://www.fara.gov/docs/876-Supplemental-Statement-20130228-16.pdf,111267
335980.12,12/31/12*,The League of Arab States,Arab Information Center No. 1,Salaries,,http://www.fara.gov/docs/876-Supplemental-Statement-20130228-16.pdf,111268
412685.62,12/31/12*,The League of Arab States,Arab Information Center No. 1,Permanent Delegation of the Arab League in New York's Expenses,,http://www.fara.gov/docs/876-Supplemental-Statement-20130228-16.pdf,111269
822403.00,12/31/12*,The Caribbean Tourism Organization,Caribbean Tourism Organization,,,http://www.fara.gov/docs/991-Supplemental-Statement-20130402-18.pdf,111379
37933.42,11/30/12*,Princess Haya Bint Al Hussein,"Hill & Knowlton, Inc.",,,http://www.fara.gov/docs/3301-Supplemental-Statement-20130612-23.pdf,110939
11585.80,05/30/12*,Princess Haya Bint Al Hussein,"Hill & Knowlton, Inc.",,,http://www.fara.gov/docs/3301-Supplemental-Statement-20130612-24.pdf,110940
7805.98,05/31/13*,"Bureau of Foreign Trade, Ministry of Economic Affairs, Government of the Republic of China (BOFT)","C&M International, Ltd.",,,http://www.fara.gov/docs/3988-Supplemental-Statement-20130612-17.pdf,110941
168644.55,04/30/13*,The Republic of Vanuatu,Office of Deputy Commissioner of Maritime Affairs,Office Expenses,,http://www.fara.gov/docs/4860-Supplemental-Statement-20130607-23.pdf,111013
18058.68,04/30/13*,The Republic of Vanuatu,Office of Deputy Commissioner of Maritime Affairs,travel,,http://www.fara.gov/docs/4860-Supplemental-Statement-20130607-23.pdf,111014
45.19,04/30/13*,The Republic of Vanuatu,Office of Deputy Commissioner of Maritime Affairs,entertainment,,http://www.fara.gov/docs/4860-Supplemental-Statement-20130607-23.pdf,111015
2008.23,04/30/13*,The Republic of Vanuatu,Office of Deputy Commissioner of Maritime Affairs,advertising,,http://www.fara.gov/docs/4860-Supplemental-Statement-20130607-23.pdf,111016
389062.65,04/30/13*,The Republic of Vanuatu,Office of Deputy Commissioner of Maritime Affairs,employee expenses,,http://www.fara.gov/docs/4860-Supplemental-Statement-20130607-23.pdf,111017
999227.90,04/30/13*,The Republic of Vanuatu,Office of Deputy Commissioner of Maritime Affairs,fees,,http://www.fara.gov/docs/4860-Supplemental-Statement-20130607-23.pdf,111018
3012.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,Entertainment,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110959
4213.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,Health insurance,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110960
39216.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,living expenses,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110961
3759.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,car rent,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110962
2144.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,office supplies,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110963
622.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,Parking,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110964
117.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,Postage,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110965
16391.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,Rent housing expats,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110966
2948.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,phone/ internet,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110967
1996.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,travel,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110968
119.00,05/31/13*,The Government of the Nagorno Karabakh Republic (NKR),Office of the Nagorno Karabakh Republic in the USA,website,,http://www.fara.gov/docs/5342-Supplemental-Statement-20130610-18.pdf,110969
375.69,06/30/13*,Al-Ahmar Trading Group,Patton Boggs LLP,Client Travel - Other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111120
305.00,06/30/13*,Al-Ahmar Trading Group,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111121
38.06,06/30/13*,Al-Ahmar Trading Group,Patton Boggs LLP,Cellular Telephone Charges,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111122
29.94,06/30/13*,Al-Ahmar Trading Group,Patton Boggs LLP,Outside Long Distance,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111123
45.00,06/30/13*,Banque du Liban,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111124
129.00,06/30/13*,Banque du Liban,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111125
180.00,06/30/13*,Banque du Liban,Patton Boggs LLP,Client travel - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111126
7711.18,06/30/13*,Banque du Liban,Patton Boggs LLP,Client travel - other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111127
35.00,06/30/13*,Banque du Liban,Patton Boggs LLP,Client subsistence - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111128
305.00,06/30/13*,Banque du Liban,Patton Boggs LLP,Court costs/filing fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111129
10000.00,06/30/13*,Banque du Liban,Patton Boggs LLP,Professional fees - outside,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111130
69.96,06/30/13*,Banque du Liban,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111131
7.92,06/30/13*,Banque du Liban,Patton Boggs LLP,Cellular telephone charges,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111132
69.65,06/30/13*,Banque du Liban,Patton Boggs LLP,Outside long distance,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111133
67.68,06/30/13*,The Government of the Republic of Cameroon,Patton Boggs LLP,Long distance telephont,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111134
220.00,06/30/13*,The Government of the Republic of Cameroon,Patton Boggs LLP,Local transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111135
580.95,06/30/13*,The Government of the Republic of Cameroon,Patton Boggs LLP,Client travel - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111136
1521.68,06/30/13*,The Government of the Republic of Cameroon,Patton Boggs LLP,Client travel - other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111137
305.00,06/30/13*,The Government of the Republic of Cameroon,Patton Boggs LLP,court costs/filing fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111138
39.49,06/30/13*,The Government of the Republic of Cameroon,Patton Boggs LLP,Professional fees - outside,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111139
64.00,06/30/13*,The Government of the Republic of Cameroon,Patton Boggs LLP,Publications,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111140
0.39,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,Long distance telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111141
19.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,local transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111142
599.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,client travel - other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111143
35.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,Client subsistence - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111144
175.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,Subscriptions,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111145
305.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,court costs/filing fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111146
10800.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,Professional fees - outside,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111147
370.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,Miscellaneous firm/client expense,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111148
64.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,Publications,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111149
460.00,06/30/13*,Government of the People's Republic of China,Patton Boggs LLP,Liquor,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111150
2.86,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Long distance telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111151
468.10,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Client travel - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111152
770.19,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Client travel - other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111153
305.00,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Court costs/filing fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111154
150.00,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Translation services,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111155
13469.53,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Professional fees - outside,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111156
473.84,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Publications,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111157
667.78,06/30/13*,Government of the Republic of Croatia,Patton Boggs LLP,Outside long distance,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111158
4.45,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Long distance telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111159
185.25,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111160
133.00,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Local transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111161
292.00,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Client travel - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111162
200.00,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Client travel - other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111163
9.49,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Client subsistence - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111164
200.00,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Subscriptions,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111165
122.00,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Photocopy - color,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111166
305.00,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Court costs / filing fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111167
79.82,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111168
111.00,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Conference/Seminars,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111169
8.68,06/30/13*,Embassy of Ecuador,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111170
107.29,06/30/13*,Government of Georgia,Patton Boggs LLP,Long distance telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111171
1.50,06/30/13*,Government of Georgia,Patton Boggs LLP,Dupicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111172
718.87,06/30/13*,Government of Georgia,Patton Boggs LLP,Local transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111173
1672.01,06/30/13*,Government of Georgia,Patton Boggs LLP,Client travel - meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20130717-18.pdf,111174
